Date,Close,High,Low,Open,Volume
,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS
2025-04-11,887.84521484375,893.0601550773631,876.8580139105662,878.2861514010438,10097220
2025-04-15,909.7301025390625,924.5588970911582,903.211427092531,921.1253777358473,12633610
2025-04-16,901.320556640625,912.7655807911773,892.1147763456156,910.5760857615267,7198220
2025-04-17,911.8698120117188,914.606665472054,890.9204549458269,899.6783738702251,11415130
2025-04-21,922.916748046875,927.0469331305826,909.7798996825592,912.6162508649966,7824150
2025-04-22,921.6229858398438,934.8096439288755,918.5875785793456,925.0565051890594,11293580
2025-04-23,927.8430786132812,930.3808760553421,910.6257943228466,923.7627031765069,10818710
2025-04-24,925.6536254882812,961.3820295591019,922.8670230585245,957.401151589913,18496710
2025-04-25,906.843994140625,929.9828468418024,894.7023044455256,926.5990763429895,10893540
2025-04-28,904.9530639648438,908.137778459899,895.7472837448393,903.6592907853022,9946560
2025-04-29,904.9530639648438,910.2277150773601,891.7166569863775,908.6353882015209,11768180
2025-04-30,859.322265625,884.5510549539451,851.5097563203385,879.7740136349194,39690570
2025-05-02,882.6103515625,887.238146337099,852.5049629739444,853.4504336072188,18933030
2025-05-05,888.9300537109375,898.9817461844991,882.3615686819392,883.5060953838986,8930610
2025-05-06,875.5443115234375,893.1099591210302,870.8170191338537,886.8400279885668,12040870
2025-05-07,894.35400390625,895.4487210294413,868.1299343408848,870.8170390672533,11635570
2025-05-08,879.027587890625,903.1119109670703,873.30507599663,893.4085212337744,12018090
2025-05-09,859.9691162109375,873.9021887339279,856.3863504309473,860.8648380276228,12151340
2025-05-12,897.5386352539062,898.683161916931,878.3309120482104,880.6697141980056,10638220
2025-05-13,899.87744140625,911.9693213122264,894.8017857507431,896.0956196341344,13363000
2025-05-14,903.7587890625,906.6946986887787,896.8918110693861,900.1760232176907,7594000
2025-05-15,914.4573974609375,917.0947533876722,898.484136910891,905.5999805101645,10385000
2025-05-16,912.3176879882812,924.1607630754637,908.9836663627398,914.4573733738861,6251920
2025-05-19,921.1253662109375,924.5091366985775,912.3176982188571,912.3176982188571,7162740
2025-05-20,903.5597534179688,926.5492981730328,902.5645339784703,925.3550226969597,8106160
2025-05-21,915.3530883789062,923.5636488346017,898.5338553904952,905.6496987494479,7321500
2025-05-22,909.5310668945312,915.5023835107727,902.7137773116312,915.3530762980172,6159740
2025-05-23,919.9310913085938,924.2105836173697,906.7444333524313,909.5310964586229,4251690
2025-05-26,922.5186767578125,929.1866591884672,920.5779866912479,921.0755964137837,5476790
2025-05-27,912.7157592773438,924.5588953667985,909.9291568867003,922.5684564101424,7150000
2025-05-28,922.3196411132812,925.0067458230633,909.7300905574115,920.0803973123589,6507400
2025-05-29,916.0,923.5138946489728,911.6210101517032,920.5779851422767,7081750
2025-05-30,918.0499877929688,920.3499755859375,912.0999755859375,917.0,15041740
2025-06-02,911.8499755859375,916.5,904.0,913.0,6619630
2025-06-03,897.9000244140625,912.7999877929688,897.0,910.5999755859375,9080270
2025-06-04,898.7000122070312,903.9500122070312,896.4500122070312,897.5,5544930
2025-06-05,893.4000244140625,898.7000122070312,886.9500122070312,898.7000122070312,7853320
2025-06-06,937.1500244140625,943.4000244140625,887.5999755859375,894.5,19783860
2025-06-09,960.75,978.7999877929688,940.2999877929688,955.0,23496010
2025-06-10,949.75,970.0,948.5499877929688,970.0,9044040
2025-06-11,942.5,957.0,940.4000244140625,949.0,11860810
2025-06-12,936.8499755859375,953.2999877929688,935.5,944.9000244140625,12388330
2025-06-13,933.0999755859375,936.5499877929688,914.7000122070312,915.0,10182020
2025-06-16,938.0,956.0,925.0,956.0,7016290
2025-06-17,923.0,943.5,917.5,941.5,6110175
2025-06-18,919.0,932.5,915.0,927.0,5002923
2025-06-19,900.5,922.5,894.0,919.0,6585940
2025-06-20,905.0,907.5,886.0,897.0,14320241
2025-06-23,915.5,918.0,890.5,899.0,5870597
2025-06-24,916.5,936.0,914.5,920.0,11555634
2025-06-25,928.0,930.0,916.0,918.0,6623799
2025-06-26,951.5,953.5,928.5,930.0,11677790
2025-06-27,947.0,959.5,936.0,950.0,21637194
2025-06-30,936.5,956.0,934.0,956.0,6086081
2025-07-01,936.6500244140625,941.7999877929688,928.0,932.5,5381327
2025-07-02,923.0,939.8499755859375,914.0,933.0,9394493
2025-07-03,910.1500244140625,924.5,905.2000122070312,922.0,7606558
2025-07-04,925.2999877929688,940.7000122070312,919.0,922.0,10613046
2025-07-07,924.6500244140625,929.2999877929688,918.0999755859375,925.0,3383973
2025-07-08,927.6500244140625,929.5,918.7999877929688,918.7999877929688,3851432
2025-07-09,940.5999755859375,946.0,924.0,926.5,5341529
2025-07-10,947.6500244140625,951.7000122070312,942.25,943.0,5409906
2025-07-11,933.5,947.1500244140625,931.5499877929688,938.7000122070312,4278038
2025-07-14,918.8499755859375,932.0,911.2999877929688,932.0,6657978
2025-07-15,928.4000244140625,930.5999755859375,918.0,919.0,3892075
2025-07-16,921.75,927.0,919.4000244140625,924.0,3952491
2025-07-17,923.2999877929688,926.25,916.0,925.9500122070312,4583882
2025-07-18,942.0,944.9000244140625,920.0,920.5,7893820
2025-07-21,948.4500122070312,951.0,937.3499755859375,938.9000244140625,4660232
2025-07-22,952.5499877929688,962.0,940.0,955.0,6237382
2025-07-23,968.2999877929688,970.9500122070312,953.6500244140625,954.0,9694991
2025-07-24,958.9500122070312,970.0,954.0,970.0,5189112
2025-07-25,913.75,924.9000244140625,898.0,906.4000244140625,24415481
2025-07-28,880.5,913.75,879.0,909.25,14011284
2025-07-29,886.5499877929688,894.0,873.5,875.0499877929688,11323854
2025-07-30,884.8499755859375,892.5999755859375,875.0,890.9500122070312,5054496
2025-07-31,881.2000122070312,887.8499755859375,868.0,872.0,6999179
2025-08-01,875.5999755859375,895.8499755859375,873.0,884.7999877929688,5300299
2025-08-04,885.2999877929688,886.75,873.7000122070312,874.0,3969985
2025-08-05,891.9000244140625,893.5999755859375,882.4000244140625,889.0,4446791
2025-08-06,876.6500244140625,895.5,874.5999755859375,888.0,4212648
2025-08-07,879.0999755859375,882.0,867.25,871.0,5998002
2025-08-08,877.1500244140625,888.2999877929688,876.0,877.0,3736916
2025-08-11,877.7999877929688,888.2999877929688,872.75,877.1500244140625,5367926
2025-08-12,853.0,884.9000244140625,851.5,877.2000122070312,8257312
2025-08-13,860.0,864.0,849.0,854.5499877929688,10117225
2025-08-14,861.4500122070312,866.9000244140625,855.4500122070312,860.0,5379250
2025-08-18,905.2000122070312,919.6500244140625,875.0,875.0,16277779
2025-08-19,902.2999877929688,909.9000244140625,890.5,905.9500122070312,5764382
2025-08-20,887.7999877929688,902.0,886.0499877929688,900.5499877929688,5561646
2025-08-21,895.5999755859375,901.2999877929688,884.0,888.0,6697533
2025-08-22,894.5,903.9000244140625,892.0,895.0,6424895
